0.000000000000000000e+00, 4.651343533969011790e-01
1.000000000000000000e+00, 4.805838626642774392e-01
2.000000000000000000e+00, 4.273835051636806770e-01
3.000000000000000000e+00, 3.403366214809557255e-01
4.000000000000000000e+00, 3.400179278442088671e-01
5.000000000000000000e+00, 2.915717407096970470e-01
6.000000000000000000e+00, 2.678650317787630852e-01
7.000000000000000000e+00, 1.967781796462869104e-01
8.000000000000000000e+00, 2.066894994546041309e-01
9.000000000000000000e+00, 1.949396136159805004e-01
1.000000000000000000e+01, 1.708188114580329042e-01
1.100000000000000000e+01, 1.328754783053044675e-01
1.200000000000000000e+01, 1.464007452405738652e-01
1.300000000000000000e+01, 9.952677490238465152e-02
1.400000000000000000e+01, 9.535559998270429216e-02
1.500000000000000000e+01, 9.880138062649297670e-02
1.600000000000000000e+01, 9.738977874707709093e-02
1.700000000000000000e+01, 7.765076085524670602e-02
1.800000000000000000e+01, 1.078344438645399556e-01
1.900000000000000000e+01, 7.441393974338093853e-02
2.000000000000000000e+01, 7.122965753391073684e-02
2.100000000000000000e+01, 4.728121632345633207e-02
2.200000000000000000e+01, 5.041587458774671876e-02
2.300000000000000000e+01, 4.075973242477858027e-02
2.400000000000000000e+01, 1.947326735429555367e-02
2.500000000000000000e+01, 1.902231032183793538e-02
2.600000000000000000e+01, 6.755857016625011792e-03
