0.000000000000000000e+00, 1.317542989039855728e-01
1.000000000000000000e+00, 1.287225984086382558e-01
2.000000000000000000e+00, 1.301585356455187137e-01
3.000000000000000000e+00, 1.215330804398713077e-01
4.000000000000000000e+00, 1.168958533732534777e-01
5.000000000000000000e+00, 1.186159227517970816e-01
6.000000000000000000e+00, 1.193411623627146367e-01
7.000000000000000000e+00, 1.243736769379287510e-01
8.000000000000000000e+00, 1.190295595672693912e-01
9.000000000000000000e+00, 1.100949284178550369e-01
1.000000000000000000e+01, 1.179581888929374656e-01
1.100000000000000000e+01, 1.147857511975286099e-01
1.200000000000000000e+01, 1.053532820344010856e-01
1.300000000000000000e+01, 1.070573880512649401e-01
1.400000000000000000e+01, 1.079016564699229047e-01
1.500000000000000000e+01, 1.105208016758158912e-01
1.600000000000000000e+01, 1.027289589740208869e-01
1.700000000000000000e+01, 9.067748859891232305e-02
1.800000000000000000e+01, 9.873219481498832217e-02
1.900000000000000000e+01, 8.402112966043541464e-02
2.000000000000000000e+01, 9.309565394742926048e-02
2.100000000000000000e+01, 9.039349880905603318e-02
2.200000000000000000e+01, 8.135485875286994906e-02
2.300000000000000000e+01, 8.012776471993313110e-02
2.400000000000000000e+01, 7.473803599408924969e-02
2.500000000000000000e+01, 7.688240447637494090e-02
2.600000000000000000e+01, 7.510628201306882024e-02
2.700000000000000000e+01, 7.101264312921000410e-02
2.800000000000000000e+01, 6.256690003944773149e-02
2.900000000000000000e+01, 5.919300981426749153e-02
3.000000000000000000e+01, 5.692542086550161223e-02
3.100000000000000000e+01, 5.215355890074030443e-02
3.200000000000000000e+01, 5.674730219729275799e-02
3.300000000000000000e+01, 4.653732958729756009e-02
3.400000000000000000e+01, 3.929268081529932455e-02
3.500000000000000000e+01, 4.757669963897281223e-02
3.600000000000000000e+01, 3.974144220807813294e-02
3.700000000000000000e+01, 3.831000468953901089e-02
3.800000000000000000e+01, 3.916652502453347312e-02
3.900000000000000000e+01, 3.549532179045686991e-02
4.000000000000000000e+01, 3.676814647560668753e-02
4.100000000000000000e+01, 3.217421791320491942e-02
4.200000000000000000e+01, 3.875718913413449956e-02
4.300000000000000000e+01, 3.260862583794135738e-02
4.400000000000000000e+01, 2.776381837011636378e-02
4.500000000000000000e+01, 2.817106450278746010e-02
4.600000000000000000e+01, 2.658644616225993434e-02
4.700000000000000000e+01, 2.942284768129040107e-02
4.800000000000000000e+01, 2.037383527642359221e-02
4.900000000000000000e+01, 2.786363633690671845e-02
