0.000000000000000000e+00, 4.022511577936520033e-01
1.000000000000000000e+00, 4.053464680739914394e-01
2.000000000000000000e+00, 4.008800420873976367e-01
3.000000000000000000e+00, 4.194234884103922312e-01
4.000000000000000000e+00, 4.039622853908543809e-01
5.000000000000000000e+00, 3.931448127492018774e-01
6.000000000000000000e+00, 3.750558296155012128e-01
7.000000000000000000e+00, 3.800464654728341607e-01
8.000000000000000000e+00, 3.885260161218895836e-01
9.000000000000000000e+00, 3.756280045976811977e-01
1.000000000000000000e+01, 3.674378895934140576e-01
1.100000000000000000e+01, 3.801320735199565370e-01
1.200000000000000000e+01, 3.824920308129373114e-01
1.300000000000000000e+01, 3.844007662143541504e-01
1.400000000000000000e+01, 3.749069137917537264e-01
1.500000000000000000e+01, 3.725634655161205733e-01
1.600000000000000000e+01, 3.713946487359753301e-01
1.700000000000000000e+01, 3.733220971435687319e-01
1.800000000000000000e+01, 3.745522328641763821e-01
1.900000000000000000e+01, 3.755159110938832145e-01
2.000000000000000000e+01, 3.676727754730083064e-01
2.100000000000000000e+01, 3.692504405287249103e-01
2.200000000000000000e+01, 3.779483385911612259e-01
2.300000000000000000e+01, 3.757599973514623715e-01
2.400000000000000000e+01, 3.784093874116153389e-01
2.500000000000000000e+01, 3.768653088725615330e-01
2.600000000000000000e+01, 3.738174580314218010e-01
2.700000000000000000e+01, 3.763850503962904992e-01
2.800000000000000000e+01, 3.699649443016139738e-01
2.900000000000000000e+01, 3.642840518363765767e-01
3.000000000000000000e+01, 3.633163017597478284e-01
3.100000000000000000e+01, 3.738198219463222394e-01
3.200000000000000000e+01, 3.726182417209492614e-01
3.300000000000000000e+01, 3.784782871986091535e-01
3.400000000000000000e+01, 3.767352851510605838e-01
3.500000000000000000e+01, 3.783811315944806686e-01
3.600000000000000000e+01, 3.799454888337088776e-01
3.700000000000000000e+01, 3.755950829706862781e-01
3.800000000000000000e+01, 3.615898546458173324e-01
3.900000000000000000e+01, 3.729149079286760982e-01
4.000000000000000000e+01, 3.794334206390877484e-01
4.100000000000000000e+01, 3.717705119515940515e-01
4.200000000000000000e+01, 3.601295058245578828e-01
4.300000000000000000e+01, 3.734656414295414173e-01
4.400000000000000000e+01, 3.755183913334807499e-01
4.500000000000000000e+01, 3.744812149271816715e-01
4.600000000000000000e+01, 3.666704505541716341e-01
4.700000000000000000e+01, 3.644655116097637038e-01
4.800000000000000000e+01, 3.565579063365825196e-01
4.900000000000000000e+01, 3.706598608472855827e-01
