1.731687505614268652e+00 -1.185193235875579454e+01 -1.020402221431645096e+01
-3.872927893951461531e+00 -6.826179966361435980e+00 1.846861533166223923e+00
-5.024321764046668193e+00 -8.395028733864835502e+00 1.009651090839965271e+01
-7.438878693842362333e-01 -7.490452687527605624e-01 -9.321666483624555966e+00
