0.000000000000000000e+00, 2.111843317617227433e-01
1.000000000000000000e+00, 1.322337695496425825e-01
2.000000000000000000e+00, 1.194689979954512010e-01
3.000000000000000000e+00, 1.179532929866109886e-01
4.000000000000000000e+00, 9.859149638646336200e-02
5.000000000000000000e+00, 7.129098857717920679e-02
6.000000000000000000e+00, 4.807664227115079209e-02
7.000000000000000000e+00, 3.898328718745401600e-02
8.000000000000000000e+00, 2.137267135698344214e-02
9.000000000000000000e+00, 1.900058931211684107e-02
1.000000000000000000e+01, 1.933029544589400656e-02
1.100000000000000000e+01, 2.044924771138240116e-02
1.200000000000000000e+01, 2.008696507191171446e-02
1.300000000000000000e+01, 1.778584820500115488e-02
1.400000000000000000e+01, 1.532390347866245846e-02
1.500000000000000000e+01, 1.461389903244888350e-02
1.600000000000000000e+01, 1.413898683930978235e-02
1.700000000000000000e+01, 1.422081099551698521e-02
1.800000000000000000e+01, 1.366689807429531320e-02
1.900000000000000000e+01, 1.302046590742615001e-02
2.000000000000000000e+01, 1.512489942839320527e-02
2.100000000000000000e+01, 1.223498259620789570e-02
2.200000000000000000e+01, 1.373828617438013593e-02
2.300000000000000000e+01, 8.659997961521680859e-03
2.400000000000000000e+01, 1.208269428862344258e-02
2.500000000000000000e+01, 8.284825037849143092e-03
2.600000000000000000e+01, 9.575479119478631437e-03
2.700000000000000000e+01, 6.160533418460836450e-03
2.800000000000000000e+01, 6.322295657074376157e-03
2.900000000000000000e+01, 6.151707087266813749e-03
3.000000000000000000e+01, 5.198957756879706189e-03
3.100000000000000000e+01, 5.538443627994567471e-03
3.200000000000000000e+01, 6.762864500153188338e-03
3.300000000000000000e+01, 6.626353211146793383e-03
3.400000000000000000e+01, 9.419939909722466198e-03
3.500000000000000000e+01, 3.551786448795144630e-03
3.600000000000000000e+01, 4.551841036540513717e-03
3.700000000000000000e+01, 5.049875486341543970e-03
3.800000000000000000e+01, 4.983472508630162369e-03
3.900000000000000000e+01, 4.960747867882233687e-03
4.000000000000000000e+01, 6.434824257026236678e-03
4.100000000000000000e+01, 5.345499094821268109e-03
4.200000000000000000e+01, 4.222816729587483206e-03
4.300000000000000000e+01, 3.078147100640471045e-03
4.400000000000000000e+01, 3.092395983596638986e-03
4.500000000000000000e+01, 5.744663073105155289e-03
4.600000000000000000e+01, 5.384074917010864790e-03
4.700000000000000000e+01, 7.104863902756366513e-03
4.800000000000000000e+01, 3.939910931035772376e-03
4.900000000000000000e+01, 5.036174822863950622e-03
