1.541053743962270406e-01 4.311994373569840278e+00 1.721486666578293523e+00
-8.204408773926575194e+00 9.905476665646322232e+00 6.311924608319175789e+00
1.294763594857448297e+00 -2.389755730245086696e+00 6.448324285905234987e+00
-5.154174904513681099e+00 2.772476854700970605e+00 7.843578891753671734e+00
3.701182007560448461e+00 -4.841588535938568527e-01 -8.880659882447857756e-01
2.884314113556733505e-01 9.168667869048517716e+00 1.202718691177564381e+01
