0.000000000000000000e+00, 2.402435374446325045e-01
1.000000000000000000e+00, 1.194242560271452230e-01
2.000000000000000000e+00, 6.157544870546700910e-02
3.000000000000000000e+00, 5.213016603640703572e-02
4.000000000000000000e+00, 4.057553580441768115e-02
5.000000000000000000e+00, 2.974480668001103223e-02
6.000000000000000000e+00, 3.772450711895589115e-02
7.000000000000000000e+00, 3.153944920291699289e-02
8.000000000000000000e+00, 2.655418687008622922e-02
9.000000000000000000e+00, 2.100767379466478638e-02
1.000000000000000000e+01, 2.523183564052897121e-02
1.100000000000000000e+01, 2.250331368526369002e-02
1.200000000000000000e+01, 2.125156539097317401e-02
1.300000000000000000e+01, 2.269471521073111037e-02
1.400000000000000000e+01, 2.256313387361085984e-02
1.500000000000000000e+01, 2.218388253705910404e-02
1.600000000000000000e+01, 1.938627255041579928e-02
1.700000000000000000e+01, 2.203634252151843650e-02
1.800000000000000000e+01, 1.565113748224430945e-02
1.900000000000000000e+01, 1.116266677357603126e-02
2.000000000000000000e+01, 1.915411452293791852e-02
2.100000000000000000e+01, 1.508347399900871258e-02
2.200000000000000000e+01, 1.149547031658394031e-02
2.300000000000000000e+01, 1.102193623852112947e-02
2.400000000000000000e+01, 1.317285321443890933e-02
2.500000000000000000e+01, 1.380497651248355391e-02
2.600000000000000000e+01, 1.583235498492992221e-02
2.700000000000000000e+01, 1.254306220412700762e-02
2.800000000000000000e+01, 1.083867772886404866e-02
2.900000000000000000e+01, 1.793365790078383509e-02
3.000000000000000000e+01, 1.637780057362576980e-02
3.100000000000000000e+01, 1.191961005769025944e-02
3.200000000000000000e+01, 1.058584530193484342e-02
3.300000000000000000e+01, 1.313900561777369205e-02
3.400000000000000000e+01, 1.718730507226141901e-02
3.500000000000000000e+01, 1.579168919573912394e-02
3.600000000000000000e+01, 1.149786848994159387e-02
3.700000000000000000e+01, 1.131960823220416225e-02
3.800000000000000000e+01, 1.165418984452694720e-02
3.900000000000000000e+01, 9.173038865493851612e-03
4.000000000000000000e+01, 9.865743210910301111e-03
4.100000000000000000e+01, 1.154987637791239120e-02
4.200000000000000000e+01, 9.920589119703388317e-03
4.300000000000000000e+01, 1.073317296381855190e-02
4.400000000000000000e+01, 9.855041120830443022e-03
4.500000000000000000e+01, 1.158911107157860679e-02
4.600000000000000000e+01, 8.083341546709294986e-03
4.700000000000000000e+01, 1.108909332503748603e-02
4.800000000000000000e+01, 1.077443643637712722e-02
4.900000000000000000e+01, 7.635510983960326278e-03
