3.490757370810454674e+00 -1.010063659787711732e+00 4.181290581637293613e+00
1.007052451896817047e+01 -1.369403192840495054e+00 -1.532163605382116822e+00
1.004406633173792152e+01 4.789422194554123990e+00 -2.629996508982946679e+00
3.284269239510701155e+00 -3.018975405639958254e+00 -2.995243685736376449e+00
1.814365782253743342e+00 -1.186313026620361555e+01 -1.036262086917234626e+01
-3.555678471688893616e+00 -6.816847793955545853e+00 1.654808145161592359e+00
